df_fly_load,78.1,80.5,^2金皮恩: ^7掩护蓝队出击目标上空。
df_fly_load,80.6,84.4,^2科马克: ^7明白，长官。看来我分到了轻松的差事。
df_fly_load,84.5,86.2,^2金皮恩: ^7没有任何轻松的差事可选。
df_fly_load,86.3,88.8,^2Kingpin: ^7I just don't want all my assets in play at once. 
df_fly_load,88.9,91.1,^2金皮恩: ^7我们只有一次机会抓住那个混蛋。
df_fly_load,91.2,92.5,^2科马克: ^7一次就够了。
df_fly_load,92.6,95.5,^2金皮恩: ^7我知道。保住命回来。你是我们的关键证人
df_fly_load,95.6,97.7,^2金皮恩: ^7等我们把他的屁股拖上海牙法庭的时候。
df_fly_load,97.8,98.9,^2科马克: ^7我很期待。
df_fly_load,99,100.4,^2Kingpin: ^7Alright good luck. 
df_fly_load,107.6,112.6,^2米切尔: ^7已经没什么可说的了。我们都知道必须做什么。
df_fly_load,113.7,119.5,^2米切尔: ^7这是终结的开始……对我们中的某个人而言。
finale_load,20,26.1,^2伊洛娜: ^7坚持住，坚持住……我们快到了。
finale_load,26.2,29.5,^2科马克: ^7快到了……快到了。
finale_load,29.6,33.1,^2米切尔: ^7不远了。
finale_load,36.2,40.5,^2科马克: ^7别停下……别……
finale_load,43.1,46.6,^2伊洛娜: ^7加油，科马克。
finale_load,56.4,57.9,^2米切尔: ^7那现在怎么办？
finale_load,59.7,62.9,^2吉迪恩: ^7现在我们去结束这一切。我们是唯一
finale_load,63,66.9,^2吉迪恩: ^7能阻止艾恩斯发射曼提柯尔的人。
finale_load,67,71.6,^2伊洛娜: ^7我们三个对抗一支军队……这是自杀。
finale_load,72.3,76.9,^2吉迪恩: ^7你说得对。但这正是他会做的事。
finale_load,81.5,83.3,^2伊洛娜: ^7好吧。
finale_load,85.8,88,^2米切尔: ^7你有什么主意吗？
finale_load,91.8,93.4,^2吉迪恩: ^7只有一个。
fusion_load,2.3,7.6,^2米切尔: ^7在阿特拉斯的生活和海军陆战队完全不同……但我不抱怨。
fusion_load,10.9,14.3,^2解说员: ^7生死攸关之际，阿特拉斯部队
fusion_load,14.4,17.4,^2解说员: ^7迅速行动，营救人质。
fusion_load,20,23.7,^2小丑: ^7天杀的吉迪恩——我不知道你还是个电影明星。
fusion_load,23.8,26.8,^2吉迪恩: ^7悠着点——我知道这可能是你这乡巴佬
fusion_load,26.9,28.9,^2吉迪恩: ^7头一回见到有满口牙的人了，
fusion_load,29,30.4,^2吉迪恩: ^7但别得意忘形。
fusion_load,30.5,34.5,^2小丑: ^7哈，真逗，因为你妈也……天啊……
fusion_load,34.6,36.3,^2小丑: ^7你看见那玩意儿了吗？
fusion_load,37.9,39.3,^2米切尔: ^7不错吧？
fusion_load,39.4,43.9,^2吉迪恩: ^7你只是运气好——KVA每天都在变强。
fusion_load,44,47.4,^2米切尔: ^7话说回来，我们从水里捞出来的那家伙怎么样了？
fusion_load,47.5,50.3,^2吉迪恩: ^7艾恩斯接手了——我没意见。
fusion_load,50.4,54.8,^2小丑: ^7真他妈猛。太他妈猛了。
fusion_load,56.5,59.9,^2艾恩斯: ^7继续，小子。继续。
fusion_load,60,62.6,^2吉迪恩: ^7长官，有什么需要我们帮忙的吗？
fusion_load,64.9,67.2,^2艾恩斯: ^7嗯，先给个杯子吧。
fusion_load,67.3,71.6,^2吉迪恩: ^7我请你喝更好的。来，兄弟们，围过来。
fusion_load,76.9,81,"^2Irons: ^7There's an old military saying, You treat your men like you would"""
fusion_load,81.1,84.5,"^2Irons: ^7your own beloved sons, and they'll follow you into the deepest valley.""
fusion_load,85.9,91.4,^2Irons: ^7I lost my son"," and it taught me the importance of seizing the moment"""
fusion_load,91.9,95.6,^2艾恩斯: ^7……有机会时把该说的话说出来。
fusion_load,96.8,100.4,^2艾恩斯: ^7诸位干得非常漂亮。拉各斯为阿特拉斯打开了
fusion_load,101.5,107.4,^2艾恩斯: ^7绝佳的机会——为此，我心存感激。
fusion_load,107.5,109.7,"^2Irons: ^7To you, gentlemen. "
fusion_load,113.7,115.8,^2米切尔: ^7庆祝的感觉真不错。
fusion_load,116.1,122,^2米切尔: ^7但吉迪恩说得对。我们只是运气好。而KVA越来越强……
fusion_load,122.1,125.2,^2米切尔: ^7……野心也越来越大，日复一日。
greece_load,2.3,4.3,^2米切尔: ^7那是我们离目标最近的一次……
greece_load,4.4,7.9,^2米切尔: ^7追踪哈迪斯四年了，现在我们抓到了他的二号人物。
greece_load,8,10.2,^2Mitchell: ^7The Doctor was the key to everything. 
greece_load,10.3,13.8,^2伊洛娜: ^7那么，我们重新开始。
greece_load,13.9,17.8,^2伊洛娜: ^7这些人——他们是谁？
greece_load,18.5,21.2,"^2Doctor: ^7So this is what you think of me, uh? "
greece_load,21.6,23.7,^2博士: ^7你觉得我是叛徒？
greece_load,25.4,26.8,^2博士: ^7去你的！
greece_load,30.9,35.1,^2伊洛娜: ^7我觉得我说你是什么，你就是什么。
greece_load,35.2,38.6,^2米切尔: ^7伊洛娜是独一无二的。前特种部队，现在为阿特拉斯工作。
greece_load,38.7,41,^2米切尔: ^7她可以是你最好的朋友……
greece_load,41.1,42.6,^2米切尔: ^7也可以是你最可怕的噩梦……
greece_load,42.7,44.4,^2米切尔: ^7但你永远不知道会是哪一个。
greece_load,45,50,^2伊洛娜: ^7我们已经有了名单，现在只需要知道会议的时间和地点。
greece_load,50.1,57,^2博士: ^7你不如杀了我。我已经是个死人了。
greece_load,61.3,62.8,^2米切尔: ^7但一旦她抓住了你的把柄……
greece_load,62.9,69,^2伊洛娜: ^7拜托——皮埃尔，配合我。让我们互相帮助。
greece_load,69.9,73.1,^2米切尔: ^7一切都结束了。
greece_load,79.9,82.7,^2金皮恩: ^7只有一个来源。情报核实过了吗？
greece_load,82.8,85.5,^2艾恩斯: ^7情报可靠——哈迪斯将与他的金主会面，
greece_load,85.6,87.7,^2艾恩斯: ^7二十四小时后在圣托里尼。
greece_load,87.8,90,^2金皮恩: ^7艾恩斯先生——发起进攻的协议需要……
greece_load,90.1,94.7,^2艾恩斯: ^7此人应对五万条人命负责，将军。我们要行动了。
greece_load,94.8,96.7,^2金皮恩: ^7在外围主权领土上行动？
greece_load,96.8,100.2,^2金皮恩: ^7未经国会批准，这将是战争行为。
greece_load,100.3,106.5,^2艾恩斯: ^7阿特拉斯是国际注册的私人公司。我们不需要国会。
greece_load,106.6,108.6,^2艾恩斯: ^7诸位。可以行动了吗？
greece_load,108.7,111,^2吉迪恩: ^7我们随时待命，长官。您下命令就行。
greece_load,111.1,113.4,^2艾恩斯: ^6我要你的团队六小时内到位。
greece_load,114,114.9,^2金皮恩: ^7以谁的授权？
greece_load,115,118.3,^2艾恩斯: ^7以我的授权！
irons_estate_load,2.1,3.6,^2Cormack: ^7You've got questions. 
irons_estate_load,3.7,5.5,^2科马克: ^7是时候给你一些答案了。
irons_estate_load,5.6,10.2,^2科马克: ^7在此之前，我们一直潜伏在暗处。观察。等待。
irons_estate_load,10.3,12,^2科马克: ^7我们成立于四年前。
irons_estate_load,12.1,14.5,^2科马克: ^7一支由美国领导的多国部队
irons_estate_load,14.6,15.5,^2科马克: ^7代号
irons_estate_load,15.6,16.8,^2科马克: ^7哨兵。
irons_estate_load,16.9,17.8,^2科马克: ^7我们的使命，
irons_estate_load,17.9,20.1,^2科马克: ^7调查KVA的袭击，
irons_estate_load,20.2,23.7,^2Cormack: ^7and prevent anything like that from happening again. 
irons_estate_load,24,26.9,^2科马克: ^7但很快我们就发现，还有一个更大的威胁……
irons_estate_load,27,30.3,^2Cormack: ^7A man ready to exploit this tragedy for his own gain. 
irons_estate_load,30.4,31.5,^2科马克: ^7袭击之后，
irons_estate_load,31.6,33.4,^2科马克: ^7阿特拉斯达到了新的高度。
irons_estate_load,33.5,38,"^2Cormack: ^7They took over security for ports, shipping lanes, pipelines. "
irons_estate_load,38.1,39.1,^2科马克: ^7一个又一个国家，
irons_estate_load,39.2,41.9,^2科马克: ^7将他们最关键的基础设施拱手交出，
irons_estate_load,42,43.4,^2Cormack: ^7to Jonathan Irons. 
irons_estate_load,43.5,45.5,^2科马克: ^7我们发现时为时已晚，
irons_estate_load,45.6,47.1,^2Cormack: ^7he was surrounding us. 
irons_estate_load,47.2,50.7,"^2Cormack: ^7And now in the last ten days, ISA chatter has surged.  "
irons_estate_load,50.8,53.3,^2科马克: ^7有一个词不断被标记：
irons_estate_load,53.4,55.1,"^2Cormack: ^7\MANTICORE\"""""
irons_estate_load,55.2,56.9,^2科马克: ^7阿特拉斯即将采取行动。
irons_estate_load,57,58.9,^2科马克: ^7但我们不知道是什么行动。
irons_estate_load,59,61.7,^2科马克: ^7把你弄出来是有风险的，但你是我们最好的希望，
irons_estate_load,61.8,65.5,^2科马克: ^7去查明曼提柯尔是什么，并阻止它。
irons_estate_load,65.7,69.3,^2科马克: ^7所以怎么样，米切尔——你加入吗？
lab_load,1.4,3.3,^2诺克斯: ^7这……就是曼提柯尔。
lab_load,4.1,8,^2诺克斯: ^7一种针对特定基因类型的生物制剂。
lab_load,8.1,12.4,"^2Knox: ^7If your DNA signature isn't in the Atlas database, you're dead. "
lab_load,12.5,18.5,^2科马克: ^7所以他可以把这玩意儿丢到战场中间。他的部队活下来——我们的死。
lab_load,18.6,22.9,^2诺克斯: ^7没错——接触哪怕一个孢子都是致命的。防化服没用。
lab_load,23,24,^2科马克: ^7可以投入使用了吗？
lab_load,24.1,26.7,^2诺克斯: ^7未知——但他既然做出了这个样本，
lab_load,26.8,29.7,^2Knox: ^7he could be already manufacturing at an industrial scale. 
lab_load,29.8,35.4,"^2Cormack: ^7If he is, we need to know the where and the how - it's the only way we bring Irons down. "
lab_load,35.5,39.7,^2诺克斯: ^7问题是，阿特拉斯有几十个具备大规模生产能力的设施。
lab_load,39.8,40.6,^2诺克斯: ^7等我们把线索拼凑起来的时候……
lab_load,40.7,45.3,^2米切尔: ^7吉迪恩知道位置。
lab_load,46.9,49.2,^2科马克: ^7你确定他能信任吗？
lab_load,49.3,55.3,^2米切尔: ^7没有他，这次任务就不可能。我们还有别的选择吗？
lab_load,68.1,70.7,^2吉迪恩: ^7目标是保加利亚的一家前木材厂。
lab_load,70.8,74.2,^2吉迪恩: ^7我们在会合点集合，与科马克和他的小队会合。
lab_load,74.3,76.1,^2飞行员: ^7距离目标三分钟。
lab_load,76.9,81.1,^2吉迪恩: ^7关于艾恩斯，你是对的。只是我花了一段时间才想明白。
lab_load,81.7,83.7,^2米切尔: ^7迟做总比不做好，对吧？要不是你，
lab_load,83.8,86.4,^2米切尔: ^7我们还在黑暗中摸索。
lab_load,86.8,88.5,^2吉迪恩: ^7和以前一样，嗯？
lab_load,95,98.9,^2飞行员: ^7金皮恩，这里是蝰蛇五三，我们被击中了！阿特拉斯的EMP！
lab_load,99.4,101.4,^2吉迪恩: ^7操！外骨骼失效了！
lab_load,102.9,105.4,^2飞行员: ^7我们被击中了！撑不住了！准备撞击！
lab_load,105.5,107.2,^2吉迪恩: ^7快！跳！
lagos_load,2.2,3.9,^2米切尔: ^7朝鲜之后，我以为我的军旅生涯结束了。
lagos_load,4.3,6.7,^2米切尔: ^7但艾恩斯给了我相信的东西。
lagos_load,6.8,9.3,^2米切尔: ^7把脚迈进门槛是一回事。
lagos_load,9.4,12.5,"^2Mitchell: ^7Next, you gotta prove you belong there. "
lagos_load,12.6,15.5,^2米切尔: ^7两个月后，我得到了第一次机会。
lagos_load,16.3,20.6,^2解说员: ^7就在十二小时前，尼日利亚总理塞缪尔·阿比多约
lagos_load,20.7,25.1,^2解说员: ^7在拉各斯参加国际技术峰会时被劫为人质。
lagos_load,25.2,28.6,^2解说员: ^7我们相信这是KVA所为——一个由前车臣分裂分子
lagos_load,28.7,32.9,^2解说员: ^7创立的极端反西方恐怖组织。
lagos_load,33.1,35.2,^2解说员: ^7其头目的位置和真实身份，
lagos_load,35.3,38,"^2Narrator: ^7code-named Hades"""," remains unknown."""
lagos_load,38.1,41.3,^2解说员: ^7虽然此次绑架的动机尚不明确，但这与过去几年中
lagos_load,41.4,45.4,^2Narrator: ^7a series of bolder attacks attributed to the KVA over the past several years. 
lagos_load,45.5,48.9,^2解说员: ^7你们的任务是与阿贾尼上尉指挥的当地部队会合，
lagos_load,49,51.9,^2解说员: ^7并立即释放总理。
lagos_load,52.3,56.2,^2吉迪恩: ^7这些外行以为他们懂人质救援。让他们看看真正的实力。
lagos_load,56.8,58.1,^2吉迪恩: ^7看你的了，新兵。
lagos_load,58.4,62.8,^2米切尔: ^7好，再等一下，同步还没好。
lagos_load,64.9,71.2,^2米切尔: ^7好了，搞定了。这些东西真是令人印象深刻。哇！
lagos_load,72.2,76.9,^2吉迪恩: ^7别太迷恋这些玩具。最终还得靠使用它们的士兵。
lagos_load,77.7,81.8,^2阿贾尼: ^7吉迪恩，我的人已经就位。就等你下令开始行动。
lagos_load,81.9,84.5,^2吉迪恩: ^7收到。五分钟后全面出击。
lagos_load,86.7,89.3,^2吉迪恩: ^7别让我们在外面被干掉了，嗯，新兵？
lagos_load,91.4,93.3,^2米切尔: ^7收到。
power,4.3,6.3,^2艾恩斯: ^7每个人都认为自己的想法是对的。
power,6.4,9.6,^2艾恩斯: ^7所以那些你们称之为恐怖分子的人，自称为自由斗士。
power,9.7,12.4,^2艾恩斯: ^7原教旨主义者认为自己是对的，资本家认为自己是对的，
power,12.5,13.9,^2Irons: ^7the communists think they're right. 
power,14,17.3,^2艾恩斯: ^7而且没有人能说服任何人任何事情。
power,17.8,20.9,^2艾恩斯: ^7所有这些高尚的人，在国会和议会里
power,21,23.1,^2艾恩斯: ^7向全世界说教。
power,23.2,28,^2艾恩斯: ^7他们的时代早已过去，却拒绝承认——至少公开场合——
power,28.8,34,^2艾恩斯: ^7决定谁对的不是理念。权力决定谁是对的。
power,39.1,45.4,^2艾恩斯: ^7而我有权力，所以我说了算。
recovery_load,0.1,3.4,^2记者: ^7……经过第二天的激战，美国海军陆战队成功
recovery_load,3.5,7.4,^2记者: ^7将朝鲜军队赶出首尔。随着又一个师
recovery_load,7.5,10.4,^2记者: ^7即将抵达，大家有很高期望，我们或许最终能看到
recovery_load,10.5,14.5,^2记者: ^7该地区恢复和平与稳定。
recovery_load,17.9,24.2,^2米切尔: ^7为什么一个人得以幸免，而另一个人却被夺走生命？至今我仍无法回答。
recovery_load,24.8,28.5,^2米切尔: ^7但死亡终将降临我们所有人。
recovery_load,28.7,31.3,^2米切尔: ^7当你在四小时内失去六千多名战友时，
recovery_load,31.4,35,^2米切尔: ^7一个人的死亡很容易变成又一个数字。
recovery_load,35.7,38.7,^2米切尔: ^7但我只知道我最好的朋友不在了，
recovery_load,38.8,42,^2米切尔: ^7而在我内心深处，我宁愿死的是我。
recovery_load,42.4,45.8,^2米切尔: ^7死去的人——他们已经还清了债。
recovery_load,45.9,48.6,^2米切尔: ^7账单要由活着的人来付。
recovery_load,50.7,54.8,^2科马克: ^7那么，是时候告别列兵威廉·罗伯特·艾恩斯了。
recovery_load,55.2,58.7,^2科马克: ^7一个我有幸指挥过的人。
recovery_load,59,63.1,^2科马克: ^7生命的重要性在于它对他人生活的影响。
recovery_load,63.9,68.9,^2科马克: ^7按此标准，列兵艾恩斯是我们当中最优秀的之一。
sanfran_b_load,0.1,17,^2操作员: ^7（电台通讯声）
sanfran_b_load,17.6,21.3,^2电台: ^7哨兵零一，请求情况报告，那边发生了什么，完毕！
sanfran_b_load,22.4,25.3,^2电台: ^7……哨兵零一收到，完毕。
sanfran_b_load,25.8,29.3,^2电台: ^7科马克少校，我们需要立即得到情况报告，确认……
sanfran_b_load,37.6,39.1,^2科马克: ^7老天……
sanfran_b_load,55.4,60.2,^2诺克斯: ^7科马克——我们在目标参考点三和五发现动静。
sanfran_b_load,61.3,63.4,^2诺克斯: ^7确认那些货船有变化。
sanfran_b_load,66.1,67.6,^2诺克斯: ^7他们在攻击舰队。
sanfran_b_load,68.3,68.8,^2诺克斯: ^7这将是一场屠杀！
sanfran_b_load,68.9,73.4,^2科马克: ^7冷静点，中尉！我在该区域还有多少资产可用？
sanfran_b_load,73.8,76,^2诺克斯: ^7扫描中……请稍候。
sanfran_b_load,77.7,79.6,^2诺克斯: ^7正在为您接通。
sanfran_b_load,81.6,83.9,^2科马克: ^7所有哨兵小队，电台检查。
sanfran_b_load,84,86.6,^2米切尔: ^7哨兵二二。电台检查。查理利马。
sanfran_b_load,86.7,91.2,^2吉迪恩: ^7哨兵二一，信号清晰。那我们他妈的现在该怎么办？
sanfran_b_load,91.3,97.3,^2科马克: ^7收到。下降并在航母处保持位置，我正在赶过去。
sanfran_load,2.6,6.5,^2艾恩斯: ^7我很荣幸成为首位私营公司首席执行官
sanfran_load,6.6,10,^2艾恩斯: ^7成为联合国安理会成员。
sanfran_load,10.1,14.7,^2艾恩斯: ^7不幸的是，我今天出席被一连串的猜测所笼罩，
sanfran_load,14.8,19.4,^2Irons: ^7That my company is developing a weapon of mass destruction which would be capable 
sanfran_load,19.5,27.2,^2艾恩斯: ^7能够针对特定种族群体。我想正面回应这些指控。
sanfran_load,28.4,31.5,^2艾恩斯: ^7我们是否在开发这样的武器？
sanfran_load,32.4,35.5,^2艾恩斯: ^7不，我们没有。
sanfran_load,37.2,39.9,^2艾恩斯: ^7因为我们已经开发完了。
sanfran_load,40.5,42.3,^2艾恩斯: ^7但恕我直言，
sanfran_load,42.4,47.4,^2艾恩斯: ^7联合国是一个来自不同时代的遗物，那时国家
sanfran_load,47.5,51.4,^2Irons: ^7were unique in their ability to solve the world's problems. 
sanfran_load,52.3,55.3,^2艾恩斯: ^7但现在已经不是这样了。
sanfran_load,55.5,60.7,^2Irons: ^7Primarily because you have outsourced the job to me. 
sanfran_load,61.7,65.5,^2艾恩斯: ^7我派人去为你们的战争送死。
sanfran_load,65.7,69.2,^2艾恩斯: ^7所以我觉得我有资格告诉你们，
sanfran_load,69.9,73.5,^2艾恩斯: ^7你们的战争行不通！
sanfran_load,74.5,79.9,^2艾恩斯: ^7所以我的优先事项变了；从利润转向政策。
sanfran_load,80.1,84.1,^2Irons: ^7Because politicians don't know how to solve problems. 
sanfran_load,84.8,88,^2Irons: ^7But I do. 
sanfran_load,88.6,90.7,^2艾恩斯: ^7所以让我把话说清楚。
sanfran_load,91.1,100.6,^2艾恩斯: ^7我来这里是为了解决世界的问题。而我相信世界的问题……
sanfran_load,101.7,106.1,^2艾恩斯: ^7从你们开始。
sanfran_load,111.4,112.9,^2米切尔: ^7那他妈的到底是什么？
sanfran_load,113.1,117.8,^2吉迪恩: ^7说不上来，老兄，但那听起来很像艾恩斯在宣战。
sanfran_load,118.2,121.4,^2米切尔: ^7我们摧毁了他的大规模杀伤性武器。没有了曼提柯尔，阿特拉斯不堪一击。
sanfran_load,121.5,123.5,^2诺克斯: ^7科马克，你得看看这个！
sanfran_load,123.6,124.6,^2科马克: ^7说。
sanfran_load,124.7,126.8,^2诺克斯: ^7我们破解了最后一批上传文件的加密。
sanfran_load,126.9,128.2,^2科马克: ^7我看到的是什么？
sanfran_load,128.3,132.9,^2诺克斯: ^7潜在目标——如果阿特拉斯被逼到绝路，艾恩斯有备用计划。
sanfran_load,133,138,^2科马克: ^7先发制人——他要在战斗还没开始前就把我们打垮。
sanfran_load,138.8,143.2,^2米切尔: ^7直接攻击美国？我们确定艾恩斯真敢这么做？
sanfran_load,146.1,149.9,^2吉迪恩: ^7那怎么打？阿特拉斯不可能同时攻击所有目标。
sanfran_load,153.3,157.5,^2科马克: ^7旧金山。整个第三舰队都在海湾里。
sanfran_load,157.7,160.8,^2Cormack: ^7I need you two on the ground now. 
seoul_load,9.4,12.8,^2米切尔: ^7我们来到这个世界时，眼睛是闭着的。
seoul_load,13.3,16.3,^2米切尔: ^7而我们大多数人选择一辈子这样活下去。
seoul_load,17.6,20.6,^2米切尔: ^7我们盲目地跟随任何愿意带领我们的人……
seoul_load,21.2,25.6,^2米切尔: ^7把自己交给任何能给我们目标感的事物。
seoul_load,26.9,30.5,^2米切尔: ^7对我来说，那就是海军陆战队。
seoul_load,30.6,34.5,^2米切尔: ^7六个月前，我和我最好的朋友威尔一起入伍。
seoul_load,34.8,40,^2米切尔: ^7现在我们远在地球的另一端，被部署到韩国。
seoul_load,40.1,42.6,^2米切尔: ^7我们是战友兄弟。
seoul_load,42.7,48,^2米切尔: ^7无论情况多糟，我总能靠他让我保持清醒。
seoul_load,50.3,52.8,^2威尔: ^7振作点，米切尔，情况没那么糟。
seoul_load,53.4,55.5,^2米切尔: ^7我想只是终于开始有实感了。
seoul_load,55.9,57.4,^2威尔: ^7啊，这就是我们当初报名参军的初衷。
seoul_load,57.5,61.1,^2米切尔: ^7唉，我家老头子是海军陆战队的，所以我其实没太多选择。
seoul_load,61.3,66.1,^2威尔: ^7是吗？我也是因为老头子才参军的。不过更多是为了躲开他。
seoul_load,67.1,69,^2米切尔: ^7好吧，那没有比这儿更远的了。
seoul_load,69.1,72.6,^2科马克: ^7好了，好了——听好了！
seoul_load,72.7,76.4,^2科马克: ^7我们接到了命令——在着陆点厄普西隆插入。
seoul_load,76.5,79.2,^2科马克: ^7速战速决，就像我们教你们的那样。
seoul_load,79.7,81.2,^2科马克: ^7每个人都清楚了吗？
seoul_load,82,83.5,^2科马克: ^7每个人都明白自己去哪儿了吗？
seoul_load,83.6,84.5,^2全队: ^7哦——啦！
seoul_load,84.6,85.6,^2科马克: ^7每个人都准备好了吗？！
seoul_load,85.8,86.6,^2全队: ^7哦——啦！
seoul_load,86.7,90.1,^2科马克: ^7行动！米切尔，艾恩斯，带队出发！
seoul_load,90.2,91,^2威尔: ^7搞定它！
seoul_load,93.9,95.9,^2Mitchell: ^7North Korea was invading Seoul. 
seoul_load,96.7,98.4,^2米切尔: ^7我们必须把他们打回去。
seoul_load,99.9,101.2,^2米切尔: ^7这不仅仅是一次任务。
seoul_load,103.5,105.1,^2米切尔: ^7这是一次入队仪式。
